181,50,861
182,1489,646
183,109,158
184,2733,321
185,3125,870
186,4879,390
187,813,261
188,849,179
189,643,80
190,3514,915
191,4775,688
192,1550,21
193,73,373
194,4468,56
195,2985,441
196,422,577
197,3569,343
198,4916,332
199,320,624
200,2981,701
201,2002,880
202,3400,519
203,11,969
204,2955,45
205,4238,754
206,68,527
207,4055,886
208,4642,51
209,1392,853
210,157,579
211,4121,127
212,1678,256
213,135,469
214,2091,815
215,198,278
216,4016,216
217,1283,527
218,1225,374
219,2549,243
220,3508,826
221,4872,416
222,1495,205
223,48,281
224,390,833
225,380,638
226,3692,88
227,2686,252
228,3016,386
229,546,362
230,4554,398
231,516,848
232,163,230
233,57,628
234,1053,500
235,539,214
236,3678,898
237,2573,338
238,408,144
239,182,582
240,4370,876
241,3489,547
242,2741,374
243,155,19
244,357,47
245,4207,673
246,3181,294
247,938,641
248,3000,140
249,1778,573
250,4885,916
251,1872,188
252,2521,717
253,142,608
254,1502,519
255,1664,241
256,54,667
257,4601,153
258,3645,40
259,267,67
260,839,405
261,4014,72
262,4805,591
263,91,601
264,1606,463
265,3224,612
266,4932,720
267,4810,8
268,2618,213
269,3323,927
270,1200,703
271,1711,408
272,1149,719
273,53,115
274,3164,237
275,4343,544
276,2648,693
277,275,872
278,4607,766
279,2187,682
280,928,14
281,4681,908
282,3755,873
283,90,274
284,3168,686
285,4811,221
286,718,879
287,3023,709
288,58,214
289,1018,494
290,3961,48
291,867,124
292,831,20
293,101,338
294,4871,177
295,3758,35
296,4691,514
297,4581,422
298,1748,597
299,1663,258
300,1059,659
301,3304,136
302,600,252
303,18,939
304,3359,938
305,2937,140
306,387,135
307,2695,751
308,942,24
309,4228,810
310,3674,196
311,4576,446
312,1877,288
313,102,446
314,3098,644
315,885,6
316,4910,238
317,2787,121
318,3584,24
319,3681,941
320,3815,610
321,2835,545
322,1060,579
323,129,437
324,2550,570
325,2574,21
326,403,596
327,4143,68
328,1419,101
329,3007,379
330,1130,613
331,979,402
332,265,93
333,84,219
334,2298,188
335,4537,870
336,2805,538
337,4734,436
338,3071,833
339,3707,183
340,1550,745
341,3628,593
342,1538,519
343,156,716
344,106,107
345,2497,625
346,1375,586
347,3748,145
348,4012,871
349,3831,415
350,2025,414
351,2256,486
352,494,551
353,144,82
354,1470,184
355,3923,830
356,3727,882
357,4456,89
358,3882,330
359,593,718
360,3628,151
361,2590,148
362,1111,113
363,52,682
364,673,949
365,2780,262
366,4011,843
367,739,151
368,2640,284
369,3947,927
370,247,453
371,2100,44
372,74,431
373,94,750
374,2786,238
375,1677,68
376,4271,280
377,1218,877
378,2381,820
379,2515,807
380,2099,718
381,2812,934
382,348,399
383,125,356
384,4134,340
385,4132,274
386,3408,628
387,3806,259
388,3264,844
389,2871,450
390,403,328
391,1029,316
392,3436,65
393,157,727
394,357,922
395,1579,526
396,4813,875
397,4764,225
398,4054,937
399,809,109
400,2510,43
401,4090,468
402,2657,99
403,10,963
404,4,166
405,3051,465
406,3649,535
407,257,535
408,2284,341
409,4886,482
410,3880,149
411,4857,265
412,2876,382
413,140,717
414,4829,91
415,1,119
416,767,603
417,4826,749
418,1795,633
419,1513,775
420,2546,415
421,1187,857
422,3774,362
423,52,119
424,1531,706
425,396,297
426,1539,648
427,976,509
428,2123,801
429,1496,802
430,1305,460
431,3633,291
432,1210,173
433,23,235
434,4376,461
435,625,782
436,3074,269
437,3526,726
438,1798,42
439,600,379
440,4340,396
441,1553,349
442,3932,560
443,158,43
444,2725,28
445,12,250
446,2171,371
447,3563,647
448,2573,563
449,4588,103
450,3445,798
451,1578,810
452,166,253
453,57,331
454,921,648
455,2951,681
456,599,548
457,934,341
458,588,267
459,1911,305
460,4617,657
461,2225,700
462,4052,435
463,16,827
464,1379,251
465,62,369
466,3950,160
467,1795,684
468,648,766
469,488,637
470,1820,783
471,2370,519
472,680,879
473,80,387
474,2329,879
475,1647,311
476,1481,726
477,4213,15
478,3861,721
479,4249,919
480,1973,947
481,4796,440
482,2604,13
483,139,634
484,631,943
485,928,852
486,3431,295
487,4974,462
488,507,271
489,3363,99
490,241,611
491,2388,551
492,881,866
493,157,869
494,1991,386
495,4877,924
496,4552,395
497,3155,766
498,1083,511
499,2105,436
500,1641,453
501,584,272
502,3336,880
503,25,976
504,1464,351
505,3496,84
506,4008,937
507,4107,801
508,3391,481
509,584,524
510,4166,331
511,188,930
512,3101,904
513,127,99
514,2095,626
515,3016,537
516,3853,891
517,1840,866
518,3276,808
519,4078,601
520,1346,586
521,147,408
522,417,657
523,91,365
524,2291,609
525,1922,205
526,4548,726
527,288,367
528,3066,427
529,4885,711
530,3016,492
531,547,255
532,452,342
533,104,59
534,2215,867
535,1707,770
536,669,473
537,3862,818
538,1307,463
539,2272,624
540,1385,170
541,3549,552
542,4205,701
543,17,695
544,4940,649
545,4811,617
546,2459,619
547,507,421
548,3786,723
549,1942,594
550,1743,751
551,1084,658
552,2981,911
553,12,206
554,3380,647
555,536,891
556,3361,42
557,2437,55
558,1622,532
559,362,80
560,1568,724
561,67,667
562,3538,841
563,83,811
564,1641,381
565,3452,207
566,2435,935
567,4670,509
568,1171,657
569,2534,390
570,3116,257
571,310,560
572,961,790
573,49,436
574,2190,272
575,1102,227
576,1410,884
577,4269,231
578,568,370
579,1163,408
580,3752,925
581,955,204
582,4450,89
583,108,852
584,4190,385
585,205,844
586,3264,409
587,284,596
588,2134,243
589,598,196
590,3102,198
591,2943,513
592,2574,934
593,12,829
594,1345,272
595,953,600
596,1985,249
597,3345,521
598,3189,79
599,4412,324
600,4983,484
601,246,253
602,124,724
603,25,964
604,3609,595
605,734,905
606,1622,920
607,1156,217
608,3516,656
609,4,594
610,16,400
611,3209,290
612,3030,472
613,59,886
614,2381,51
615,3350,239
616,3539,860
617,1990,392
618,1958,112
619,4206,659
620,2307,206
621,4360,574
622,4218,641
623,9,906
624,3477,316
625,4171,534
626,2460,489
627,2258,360
628,4476,66
629,3315,789
630,3349,536
631,740,309
632,4215,560
633,133,204
634,785,775
635,4634,41
636,3657,495
637,1108,323
638,2485,77
639,436,399
640,3267,820
641,4331,418
642,751,705
643,160,4
644,4322,83
645,2508,325
646,2761,485
647,1026,863
648,3553,468
649,2687,462
650,4361,579
651,2104,422
652,518,589
653,78,15
654,2417,825
655,4980,454
656,4666,609
657,3602,418
658,3286,448
659,2286,849
660,930,810
661,2942,411
662,4108,327
663,60,834
664,220,900
665,3730,720
666,1117,101
667,2992,741
668,3470,512
669,3518,489
670,2316,786
671,2809,625
672,889,121
673,101,697
674,1310,71
675,3842,375
676,3582,626
677,2111,581
678,2032,11
679,653,107
680,1868,32
681,80,715
682,1073,790
683,69,338
684,4767,572
685,1779,443
686,1092,42
687,2862,138
688,1388,338
689,2190,623
690,4189,369
691,4847,40
692,3120,40
693,63,355
694,2985,451
695,4729,228
696,4437,715
697,1791,500
698,1255,108
699,3661,600
700,717,172
701,4275,772
702,69,517
703,1,949
704,4537,389
705,1780,233
706,48,927
707,1005,287
708,747,37
709,1968,909
710,286,407
711,3077,674
712,978,683
713,146,726
714,3946,757
715,2148,17
716,257,716
717,1206,380
718,857,341
719,923,133
720,1674,230
721,511,3
722,2383,149
723,125,726
724,2717,839
725,1044,826
726,4355,845
727,47,279
728,349,456
729,4122,398
730,834,901
731,3341,427
732,106,358
733,106,499
734,2177,798
735,861,356
736,3020,702
737,4860,818
738,1826,82
739,2162,616
740,631,363
741,4187,586
742,3833,911
743,106,264
744,3262,883
745,1805,400
746,1243,905
747,1712,771
748,3839,415
749,813,433
750,1200,167
751,3038,238
752,2929,699
753,26,516
754,4612,780
755,2486,606
756,3039,270
757,185,323
758,3777,161
759,2911,46
760,4576,683
761,3196,808
762,3520,8
763,143,224
764,3764,465
765,2046,458
766,3488,323
767,3453,762
768,4832,261
769,510,658
770,3319,565
771,2023,779
772,3065,75
773,152,131
774,1068,431
775,1788,485
776,3316,530
777,4212,369
778,2140,945
779,1754,549
780,2526,843
781,1711,406
782,1056,433
783,60,9
784,4703,831
785,2185,942
786,1302,193
787,810,886
788,1234,940
789,2257,338
790,1756,581
791,1137,784
792,4626,753
793,119,3
794,3049,270
795,2864,522
796,276,656
797,1709,557
798,113,435
799,1290,252
800,4991,842
801,4866,288
802,4725,67
803,2,993
804,1128,643
805,342,420
806,120,528
807,3686,617
808,175,499
809,1510,375
810,3740,863
811,3255,379
812,722,832
813,125,785
814,2595,785
815,1041,767
816,2091,213
817,2285,853
818,4384,590
819,572,90
820,2109,484
821,2866,152
822,2964,675
823,73,71
824,2667,151
825,1313,601
826,1347,442
827,2316,929
828,1785,153
829,4643,809
830,1234,71
831,1858,177
832,3375,562
833,25,62
834,3396,939
835,1157,430
836,1688,179
837,4813,831
838,1658,873
839,2785,138
840,990,762
841,131,587
842,840,914
843,56,471
844,2498,367
845,3309,546
846,712,222
847,82,766
848,1288,555
849,3806,695
850,4470,480
851,4713,833
852,3063,803
853,121,295
854,717,792
855,3928,103
856,2225,874
857,2709,396
858,4156,487
859,2921,274
860,162,209
861,2130,506
862,2596,163
863,138,344
864,719,800
865,1994,458
866,3804,798
867,3919,186
868,2796,696
869,1336,470
870,4681,662
871,3809,641
872,2486,313
873,41,179
874,3695,49
875,4980,292
876,721,76
877,4135,519
878,1127,889
879,4647,263
880,57,169
881,2556,268
882,4600,171
883,94,474
884,4975,908
885,1619,113
886,1878,887
887,4388,39
888,2216,6
889,851,941
890,553,851
891,1936,333
892,3705,149
893,98,188
894,3926,678
895,4166,794
896,331,492
897,4955,378
898,788,343
899,1059,868
900,3560,662
901,4578,157
902,1022,710
903,5,955
904,4104,786
905,3922,73
906,927,824
907,3789,583
908,2345,748
909,2087,509
910,2737,334
911,3303,183
912,4986,544
913,72,804
914,2329,63
915,4926,153
916,4861,256
917,4450,202
918,2214,832
919,4096,144
920,3888,120
921,1133,529
922,4657,944
923,156,566
924,3693,797
925,4441,795
926,1280,221
927,871,205
928,3717,86
929,4969,377
930,4303,782
931,4202,530
932,4240,456
933,76,623
934,532,344
935,1678,156
936,2624,871
937,2979,775
938,1198,68
939,3798,490
940,3959,542
941,2842,390
942,1737,611
943,156,222
944,3668,213
945,2349,449
946,2047,183
947,4340,278
948,615,406
949,4331,700
950,3175,778
951,2183,790
952,3256,651
953,66,607
954,2896,143
955,365,553
956,819,521
957,4093,587
958,632,128
959,2226,553
960,3457,143
961,3371,908
962,108,819
963,70,408
964,818,928
965,4645,107
966,4567,31
967,4013,176
968,3308,239
969,4691,120
970,2012,481
971,3321,740
972,58,160
973,108,253
974,1443,924
975,1239,923
976,707,812
977,4635,747
978,4142,97
979,4134,151
980,615,267
981,4109,789
982,1152,291
983,150,110
984,3146,179
985,2650,835
986,3850,582
987,4014,936
988,3830,20
989,287,938
990,1914,520
991,2780,489
992,1219,223
993,4,424
994,2180,664
995,3540,365
996,3448,449
997,4629,636
998,4087,317
999,3056,765
1000,4244,5
1001,1516,131
1002,4120,330
1003,19,935
1004,4188,401
1005,1983,388
1006,2722,676
1007,3791,678
1008,82,435
1009,3893,34
1010,3969,238
1011,3355,854
1012,2593,272
1013,34,359
1014,4786,559
1015,2803,221
1016,662,913
1017,1092,147
1018,2152,598
1019,395,280
1020,1845,572
1021,757,19
1022,1125,497
1023,91,173
1024,2364,128
1025,2766,756
1026,3321,919
1027,1198,657
1028,1257,836
1029,4789,648
1030,4371,638
1031,2302,507
1032,2760,389
1033,166,165
1034,4395,33
1035,2857,44
1036,2951,852
1037,2044,208
1038,2718,864
1039,4160,894
1040,1469,166
1041,2648,307
1042,4373,734
1043,8,861
1044,4089,298
1045,3062,352
1046,3684,34
1047,2906,132
1048,2730,94
1049,2084,216
1050,3114,616
1051,3277,943
1052,3404,346
1053,93,353
1054,612,405
1055,2843,46
1056,1653,302
1057,2618,782
1058,1914,547
1059,3109,223
1060,4984,835
1061,510,519
1062,968,912
1063,37,149
1064,3733,688
1065,1469,829
1066,2728,32
1067,616,100
1068,1669,459
1069,3546,905
1070,4,13
1071,2297,764
1072,32,801
1073,10,821
1074,807,908
1075,1630,216
1076,2139,869
1077,3123,28
1078,4407,233
1079,2751,383
1080,2397,189
1081,3710,875
1082,1538,98
1083,51,944
1084,3872,944
1085,3161,902
1086,3079,248
1087,4986,92
1088,3057,32
1089,2836,629
1090,3958,9
1091,2679,284
1092,3170,247
1093,39,753
1094,1094,514
1095,3199,67
1096,216,211
1097,2556,49
1098,2460,426
1099,835,948
1100,2578,109
1101,1854,735
1102,2899,773
1103,24,936
1104,2186,363
1105,4072,181
1106,2531,854
1107,4097,319
1108,1699,30
1109,2280,238
1110,2545,716
1111,1848,890
1112,3416,440
1113,99,564
1114,694,203
1115,2933,476
1116,341,512
1117,4457,650
1118,3140,433
1119,1779,443
1120,1654,405
1121,4077,56
1122,2793,435
1123,71,776
1124,4246,89
1125,2948,418
1126,2166,752
1127,2468,466
1128,4623,781
1129,813,858
1130,2149,13
1131,1416,845
1132,4031,555
1133,23,361
1134,4128,696
1135,2908,456
1136,3000,842
1137,4979,167
1138,2633,774
1139,2105,774
1140,1562,719
1141,3860,78
1142,2402,413
1143,120,360
1144,1886,284
1145,2864,595
1146,1739,910
1147,4927,146
1148,3794,371
1149,1740,204
1150,54,175
1151,550,672
1152,4816,674
1153,63,766
1154,3844,658
1155,3463,912
1156,2249,86
1157,4163,801
1158,3913,328
1159,208,510
1160,3305,820
1161,4269,192
1162,193,643
1163,136,39
1164,2970,158
1165,205,726
1166,3801,60
1167,3229,262
1168,3027,687
1169,2466,454
1170,1471,589
1171,4750,919
1172,3340,374
1173,9,523
1174,3994,570
1175,2461,292
1176,1571,493
1177,605,794
1178,2719,891
1179,1009,839
1180,4510,356
1181,3625,144
1182,4679,830
1183,13,701
1184,1543,405
1185,2776,796
1186,43,428
1187,941,285
1188,2863,430
1189,4295,408
1190,2471,855
1191,925,934
1192,3282,589
1193,116,104
1194,4982,789
1195,3231,305
1196,3386,465
1197,2330,226
1198,3546,69
1199,2626,533
1200,78,210
1201,1767,668
1202,4537,632
1203,4,942
1204,2299,670
1205,1368,917
1206,3379,640
1207,196,337
1208,4469,347
1209,4789,304
1210,3764,224
1211,1615,110
1212,1802,479
1213,120,713
1214,2226,393
1215,1724,449
1216,1196,521
1217,104,672
1218,2788,348
1219,4869,445
1220,1024,775
1221,3439,336
1222,1163,733
1223,113,125
1224,2683,228
1225,4224,861
1226,2184,747
1227,4480,748
1228,1989,455
1229,1080,712
1230,3019,151
1231,3948,755
1232,1388,858
1233,3,78
1234,4465,694
1235,2918,608
1236,3760,946
1237,767,17
1238,2579,37
1239,1664,718
1240,596,615
1241,4661,126
1242,335,615
1243,153,380
1244,1355,539
1245,2166,525
1246,92,8
1247,2991,379
1248,1272,816
1249,4914,630
1250,4849,133
1251,1400,813
1252,1616,583
1253,83,635
1254,330,440
1255,3810,322
1256,4154,510
1257,1036,673
1258,3565,54
1259,4005,557
1260,3169,685
1261,4985,926
1262,1867,942
1263,111,399
1264,302,670
1265,121,109
1266,2881,516
1267,18,370
1268,4758,391
1269,1803,616
1270,4208,297
1271,398,109
1272,2347,702
1273,8,132
1274,459,31
1275,818,259
1276,4529,405
1277,2790,481
1278,3873,867
1279,2631,790
1280,3059,379
1281,4275,164
1282,2592,488
1283,57,305
1284,1706,615
1285,3663,135
1286,4475,674
1287,434,513
1288,4171,109
1289,3410,131
1290,767,94
1291,2912,863
1292,3989,882
1293,31,142
1294,4420,753
1295,1576,246
1296,693,600
1297,474,899
1298,2941,637
1299,404,885
1300,3447,610
1301,1969,288
1302,3479,860
1303,1,951
1304,103,39
1305,1385,435
1306,1079,887
1307,2937,704
1308,2120,707
1309,4017,343
1310,4974,936
1311,2396,442
1312,1112,412
1313,28,608
1314,598,542
1315,644,432
1316,4622,745
1317,3680,780
1318,3518,146
1319,4690,300
1320,1931,516
1321,1118,327
1322,3227,213
1323,42,220
1324,3612,321
1325,4443,182
1326,4318,762
1327,2227,616
1328,2179,262
1329,4161,181
1330,3338,509
1331,4959,212
1332,3688,662
1333,127,182
1334,2798,919
1335,4826,196
1336,1211,33
1337,1011,442
1338,4607,57
1339,4975,649
1340,3465,343
1341,1444,426
1342,3657,755
1343,146,485
1344,4384,534
1345,2800,501
1346,717,511
1347,2600,851
1348,4375,117
1349,1706,378
1350,4981,454
1351,472,732
1352,2844,774
1353,56,864
1354,1618,657
1355,1741,327
1356,3157,897
1357,2641,231
1358,2649,803
1359,381,420
1360,1209,70
1361,1352,863
1362,1585,580
1363,105,769
1364,2422,761
1365,4848,493
1366,2860,756
1367,1626,228
1368,4263,689
1369,29,872
1370,3536,698
1371,150,883
1372,2908,210
1373,64,761
1374,3039,378
1375,2792,477
1376,4893,531
1377,2239,65
1378,4490,749
1379,2674,727
1380,3264,643
1381,3070,486
1382,4950,535
1383,165,166
1384,4231,595
1385,4123,370
1386,1879,450
1387,1204,907
1388,2734,779
1389,4840,624
1390,1174,724
1391,1213,434
1392,2222,581
1393,154,500
1394,849,643
1395,513,314
1396,3230,766
1397,41,544
1398,3592,500
1399,1895,874
1400,4158,364
1401,1306,880
1402,3945,206
1403,21,957
1404,2103,926
1405,3475,383
1406,779,744
1407,2155,675
1408,4406,500
1409,4156,35
1410,4648,875
1411,3237,464
1412,4089,922
1413,6,84
1414,4410,341
1415,4214,390
1416,1360,930
1417,4067,137
1418,455,701
1419,2202,215
1420,1027,746
1421,640,905
1422,4798,717
1423,2,746
1424,926,768
1425,1585,245
1426,1943,86
1427,2853,34
1428,3625,230
1429,4090,912
1430,2883,728
1431,3451,355
1432,2963,901
1433,29,916
1434,4703,138
1435,1953,364
1436,498,319
1437,550,79
1438,1550,494
1439,3913,593
1440,1749,932
1441,723,309
1442,1236,471
1443,36,949
1444,1323,443
1445,395,256
1446,2105,289
1447,3451,147
1448,614,346
1449,4016,376
1450,2943,841
1451,142,391
1452,1624,822
1453,66,738
1454,2054,551
1455,393,182
1456,428,931
1457,4795,731
1458,4647,485
1459,1268,642
1460,1834,604
1461,1797,316
1462,3612,1
1463,26,207
1464,3749,793
1465,1350,714
1466,689,364
1467,1976,926
1468,455,54
1469,2489,782
1470,511,211
1471,282,329
1472,3146,666
1473,103,880
1474,2730,926
1475,4160,630
1476,2307,67
1477,4663,333
1478,3797,187
1479,110,695
1480,2492,668
1481,4210,98
1482,582,136
1483,37,482
1484,2457,841
1485,3720,551
1486,3490,182
1487,525,539
1488,2814,681
1489,150,203
1490,3041,364
1491,783,822
1492,1143,140
1493,15,609
1494,4974,434
1495,3151,151
1496,57,247
1497,3689,711
1498,3762,363
1499,4653,837
1500,3649,405
1501,3483,224
1502,664,170
1503,1,939
1504,477,34
1505,4955,767
1506,3682,225
1507,625,443
1508,248,609
1509,2123,702
1510,1052,140
1511,2884,490
1512,728,106
1513,136,303
1514,2614,706
1515,2850,936
1516,1676,109
1517,4366,104
1518,2125,480
1519,4774,686
1520,3699,257
1521,4378,806
1522,2450,932
1523,16,431
1524,4430,80
1525,2023,860
1526,3204,110
1527,3313,736
1528,4750,126
1529,263,52
1530,39,359
1531,519,331
1532,1457,361
1533,92,791
1534,959,219
1535,3862,299
1536,2867,236
1537,4277,504
1538,2081,257
1539,1534,463
1540,2428,402
1541,1657,134
1542,2564,232
1543,114,778
1544,2402,302
1545,4617,319
1546,1893,175
1547,4147,416
1548,1365,314
1549,3290,120
1550,135,105
1551,3764,233
1552,3002,19
1553,120,191
1554,1722,878
1555,3395,219
1556,4028,345
1557,1257,312
1558,2605,61
1559,101,655
1560,1381,421
1561,4194,898
1562,101,781
1563,100,167
1564,2328,540
1565,906,870
1566,3111,572
1567,3168,628
1568,1367,348
1569,4508,644
1570,3947,397
1571,921,859
1572,2809,934
1573,119,899
1574,1007,591
1575,2849,819
1576,4650,58
1577,4033,49
1578,1861,93
1579,1659,535
1580,1280,289
1581,746,757
1582,523,174
1583,3,291
1584,2899,837
1585,652,839
1586,2168,595
1587,3034,559
1588,92,283
1589,558,845
1590,4943,281
1591,3337,381
1592,751,568
1593,100,583
1594,4091,819
1595,2472,502
1596,4113,12
1597,4700,144
1598,2932,451
1599,2218,76
1600,4236,149
1601,3427,59
1602,2376,440
1603,11,979
1604,2738,434
1605,710,822
1606,2158,281
1607,4988,338
1608,2560,86
1609,4592,584
1610,4496,33
1611,750,668
1612,569,382
1613,46,793
1614,2448,356
1615,3916,81
1616,1482,433
1617,2136,128
1618,1714,691
1619,3537,178
1620,4421,472
1621,2891,569
1622,2494,99
1623,13,391
1624,2136,188
1625,3701,221
1626,120,774
1627,2344,514
1628,1104,558
1629,2139,682
1630,379,480
1631,2579,634
1632,1319,564
1633,24,656
1634,3159,893
1635,3101,691
1636,3470,382
1637,558,666
1638,2149,245
1639,1001,87
1640,1519,246
1641,959,463
1642,2665,383
1643,49,729
1644,208,460
1645,2826,171
1646,2126,575
1647,3989,559
1648,3167,753
1649,2244,529
1650,4658,384
1651,4288,131
1652,1466,939
1653,48,419
1654,1947,178
1655,3141,471
1656,2518,477
1657,2133,74
1658,718,740
1659,3230,721
1660,2186,203
1661,2627,566
1662,3725,507
1663,136,457
1664,4914,380
1665,3347,197
1666,196,65
1667,2960,342
1668,3478,849
1669,2469,636
1670,457,129
1671,1677,342
1672,4350,943
1673,158,515
1674,1687,431
1675,4868,704
1676,3141,284
1677,2461,121
1678,2823,798
1679,1195,132
1680,4771,293
1681,4249,941
1682,3236,406
1683,62,182
1684,1660,462
1685,492,331
1686,2249,239
1687,152,394
1688,832,506
1689,786,310
1690,2846,48
1691,394,794
1692,1708,549
1693,136,848
1694,751,725
1695,2759,269
1696,1231,407
1697,497,97
1698,2462,836
1699,2697,741
1700,3035,669
1701,4201,765
1702,4726,267
1703,19,992
1704,319,122
1705,4843,2
1706,2032,259
1707,2992,443
1708,2280,442
1709,2488,211
1710,95,933
1711,4694,750
1712,4798,801
1713,144,327
1714,35,805
1715,4707,37
1716,48,886
1717,2773,516
1718,834,50
1719,2384,950
1720,3205,907
1721,4311,118
1722,3266,764
1723,68,666
1724,1930,611
1725,2546,480
1726,3124,514
1727,2902,854
1728,3159,917
1729,2674,730
1730,3581,921
1731,4673,884
1732,2429,301
1733,80,771
1734,1688,930
1735,836,210
1736,4653,731
1737,247,436
1738,639,565
1739,2636,138
1740,1756,351
1741,1406,747
1742,553,283
1743,140,703
1744,2456,254
1745,4991,810
1746,2671,229
1747,4496,337
1748,3173,590
1749,4376,357
1750,3993,656
1751,646,229
1752,1931,180
1753,2,619
1754,1059,771
1755,871,230
1756,1047,433
1757,3027,408
1758,2106,168
1759,4807,731
1760,400,668
1761,747,894
1762,2178,15
1763,133,392
1764,2927,756
1765,2243,184
1766,1644,815
1767,3641,578
1768,1375,168
1769,1806,97
1770,2709,26
1771,4042,432
1772,162,778
1773,95,945
1774,587,716
1775,2862,599
1776,950,217
1777,3333,166
1778,4224,38
1779,2139,347
1780,1290,734
1781,3379,5
1782,4371,626
1783,40,806
1784,3833,222
1785,3963,891
1786,1832,512
1787,1270,823
1788,2755,695
1789,4804,149
1790,3218,421
1791,2888,636
1792,3256,633
1793,72,28
1794,903,661
1795,3234,528
1796,2314,446
1797,4611,337
1798,4716,61
1799,4219,193
1800,483,211
1801,806,749
1802,3201,309
1803,4,974
1804,200,96
1805,3112,476
1806,3726,178
1807,1316,455
1808,3948,803
1809,4565,672
1810,2127,834
1811,2371,796
1812,3461,112
1813,80,5
1814,2514,439
1815,3629,137
1816,4850,318
1817,3971,848
1818,1464,422
1819,2069,815
1820,4697,197
1821,2724,691
1822,2014,533
1823,76,301
1824,3265,893
1825,1949,654
1826,1945,859
1827,4621,65
1828,4507,246
1829,2608,575
1830,3295,58
1831,2969,229
1832,3684,817
1833,54,871
1834,1061,381
1835,522,308
1836,3320,19
1837,3316,347
1838,2273,126
1839,963,568
1840,3744,598
1841,1589,213
1842,4073,287
1843,143,676
1844,3674,591
1845,3105,587
1846,312,396
1847,4481,826
1848,4791,899
1849,4978,842
1850,3889,603
1851,1592,697
1852,4322,635
1853,26,948
1854,205,545
1855,1552,918
1856,4842,218
1857,479,281
1858,2498,862
1859,1381,490
1860,308,671
1861,2497,389
1862,913,625
1863,80,326
1864,179,232
1865,63,882
1866,506,563
1867,4755,360
1868,4719,906
1869,3073,98
1870,2968,146
1871,963,386
1872,4882,783
1873,100,244
1874,651,524
1875,558,48
1876,3554,917
1877,4155,617
1878,222,631
1879,1621,381
1880,1445,49
1881,4019,171
1882,332,358
1883,73,40
1884,233,648
1885,4968,3
1886,4160,497
1887,3456,566
1888,1063,720
1889,465,203
1890,4345,241
1891,1431,735
1892,4743,382
1893,124,943
1894,1068,316
1895,3505,120
1896,979,370
1897,1231,470
1898,3882,77
1899,4661,834
1900,1517,635
1901,3485,878
1902,3563,503
1903,5,989
1904,2173,101
1905,2147,140
1906,3991,83
1907,4070,322
1908,3772,756
1909,1070,54
1910,961,103
1911,1775,933
1912,2746,704
1913,82,861
1914,3416,945
1915,1300,129
1916,397,156
1917,296,167
1918,1762,928
1919,3319,287
1920,1733,680
1921,4644,719
1922,488,856
1923,33,186
1924,593,231
1925,2086,22
1926,1674,392
1927,2757,520
1928,2628,245
1929,1728,224
1930,1905,230
1931,881,2
1932,202,782
1933,29,169
1934,3104,706
1935,2148,784
1936,4231,777
1937,2308,197
1938,1568,668
1939,4469,879
1940,3647,471
1941,4474,354
1942,2680,860
1943,163,711
